_time,_field,key,objectType,P5,P8,Nivel,T_AMB,T3,T5,T8,RAD,EV FB,P4,CAUDAL VAP,T4,CAUDAL,T2
2026-04-22 14:04:00+00:00,presentValue,analogInput_103,analogInput,-0.0021197796,,,,,,,,,,,,,
2026-04-22 14:05:00+00:00,presentValue,analogInput_103,analogInput,-0.0021197796,,,,,,,,,,,,,
2026-04-22 14:06:00+00:00,presentValue,analogInput_103,analogInput,-0.0021197796,,,,,,,,,,,,,
2026-04-22 14:07:00+00:00,presentValue,analogInput_103,analogInput,-0.0021197796,,,,,,,,,,,,,
2026-04-22 14:08:00+00:00,presentValue,analogInput_103,analogInput,-0.002315998,,,,,,,,,,,,,
2026-04-22 14:09:00+00:00,presentValue,analogInput_103,analogInput,-0.0021197796,,,,,,,,,,,,,
2026-04-22 14:10:00+00:00,presentValue,analogInput_103,analogInput,-0.0019237995,,,,,,,,,,,,,
2026-04-22 14:11:00+00:00,presentValue,analogInput_103,analogInput,-0.0021197796,,,,,,,,,,,,,
2026-04-22 14:12:00+00:00,presentValue,analogInput_103,analogInput,-0.0021197796,,,,,,,,,,,,,
2026-04-22 14:13:00+00:00,presentValue,analogInput_103,analogInput,-0.0021197796,,,,,,,,,,,,,
2026-04-22 14:14:00+00:00,presentValue,analogInput_103,analogInput,-0.0019237995,,,,,,,,,,,,,
2026-04-22 14:15:00+00:00,presentValue,analogInput_103,analogInput,-0.0019237995,,,,,,,,,,,,,
2026-04-22 14:16:00+00:00,presentValue,analogInput_103,analogInput,-0.0021197796,,,,,,,,,,,,,
2026-04-22 14:17:00+00:00,presentValue,analogInput_103,analogInput,-0.001727581,,,,,,,,,,,,,
2026-04-22 14:18:00+00:00,presentValue,analogInput_103,analogInput,-0.0021197796,,,,,,,,,,,,,
2026-04-22 14:19:00+00:00,presentValue,analogInput_103,analogInput,-0.001727581,,,,,,,,,,,,,
2026-04-22 14:20:00+00:00,presentValue,analogInput_103,analogInput,-0.0019237995,,,,,,,,,,,,,
2026-04-22 14:21:00+00:00,presentValue,analogInput_103,analogInput,-0.0019237995,,,,,,,,,,,,,
2026-04-22 14:22:00+00:00,presentValue,analogInput_103,analogInput,-0.0019237995,,,,,,,,,,,,,
2026-04-22 14:23:00+00:00,presentValue,analogInput_103,analogInput,-0.0019237995,,,,,,,,,,,,,
2026-04-22 14:24:00+00:00,presentValue,analogInput_103,analogInput,-0.0019237995,,,,,,,,,,,,,
2026-04-22 14:25:00+00:00,presentValue,analogInput_103,analogInput,-0.001727581,,,,,,,,,,,,,
2026-04-22 14:26:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:27:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:28:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:29:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:30:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:31:00+00:00,presentValue,analogInput_103,analogInput,-0.0019237995,,,,,,,,,,,,,
2026-04-22 14:32:00+00:00,presentValue,analogInput_103,analogInput,-0.001727581,,,,,,,,,,,,,
2026-04-22 14:33:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:34:00+00:00,presentValue,analogInput_103,analogInput,-0.001727581,,,,,,,,,,,,,
2026-04-22 14:35:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:36:00+00:00,presentValue,analogInput_103,analogInput,-0.00055098534,,,,,,,,,,,,,
2026-04-22 14:37:00+00:00,presentValue,analogInput_103,analogInput,-0.001727581,,,,,,,,,,,,,
2026-04-22 14:38:00+00:00,presentValue,analogInput_103,analogInput,-0.0013356209,,,,,,,,,,,,,
2026-04-22 14:39:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:40:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:41:00+00:00,presentValue,analogInput_103,analogInput,-0.0013356209,,,,,,,,,,,,,
2026-04-22 14:42:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:43:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:44:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:45:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:46:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:47:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:48:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:49:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:50:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:51:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:52:00+00:00,presentValue,analogInput_103,analogInput,-0.0013356209,,,,,,,,,,,,,
2026-04-22 14:53:00+00:00,presentValue,analogInput_103,analogInput,-0.0019237995,,,,,,,,,,,,,
2026-04-22 14:54:00+00:00,presentValue,analogInput_103,analogInput,-0.0013356209,,,,,,,,,,,,,
2026-04-22 14:55:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:56:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:57:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:58:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 14:59:00+00:00,presentValue,analogInput_103,analogInput,-0.0013356209,,,,,,,,,,,,,
2026-04-22 15:00:00+00:00,presentValue,analogInput_103,analogInput,-0.0013356209,,,,,,,,,,,,,
2026-04-22 15:01:00+00:00,presentValue,analogInput_103,analogInput,-0.001139164,,,,,,,,,,,,,
2026-04-22 15:02:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 15:03:00+00:00,presentValue,analogInput_103,analogInput,-0.0013356209,,,,,,,,,,,,,
2026-04-22 15:04:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 15:05:00+00:00,presentValue,analogInput_103,analogInput,-0.001139164,,,,,,,,,,,,,
2026-04-22 15:06:00+00:00,presentValue,analogInput_103,analogInput,-0.001139164,,,,,,,,,,,,,
2026-04-22 15:07:00+00:00,presentValue,analogInput_103,analogInput,-0.0013356209,,,,,,,,,,,,,
2026-04-22 15:08:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 15:09:00+00:00,presentValue,analogInput_103,analogInput,-0.0013356209,,,,,,,,,,,,,
2026-04-22 15:10:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 15:11:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
